date,plant_nox_weighted,avg_wind_speed,precipitation,avg_rel_humid,avg_temp,site_nox,pop_density,traffic_vol,traff_imputed,site_nox_lag1,site_nox_3day_avg,site_nox_7day_avg,plant_nox_X_wind
2022-07-17,1.1168543239213786,3.2,0.0,0.64,25.7,10.883333,8116.790163932285,164944.0,1,16.004167,23.609661999999982,16.671640999999997,3.5739338365484117
2022-07-18,1.661855556811897,4.6,8.6,0.75,26.2,13.908333,8116.790163932285,164944.0,1,10.883333,16.59438399999998,16.620450428571427,7.644535561334725
2022-07-19,2.439001013744785,5.6,0.0,0.49,28.2,14.741667,8116.790163932285,164944.0,1,13.908333,13.598610999999982,16.99247414285714,13.658405676970796
2022-07-20,3.5099905955193997,3.7,0.0,0.47,31.3,21.068421,8116.790163932285,164944.0,1,14.741667,13.17777766666665,18.035569428571428,12.98696520342178
2022-07-21,3.9112202305580537,4.7,14.5,0.55,29.8,14.395833,8116.790163932285,164944.0,1,21.068421,16.572806999999983,18.77582,18.382735083622855
2022-07-22,3.264353640086103,3.5,0.0,0.46,30.9,33.108333,8116.790163932285,164944.0,1,14.395833,16.73530699999998,16.271058,11.42523774030136
2022-07-23,2.3904183840573396,3.5,0.0,0.47,30.3,18.254167,8116.790163932285,164944.0,1,33.108333,22.857528999999982,17.73001242857143,8.366464344200688
2022-07-24,2.544517829791253,4.9,0.0,0.44,31.1,10.945833,8116.790163932285,164944.0,1,18.254167,21.919444333333317,18.051441,12.46813736597714
2022-07-25,2.4502601534109427,4.7,19.3,0.64,29.8,16.954167,8116.790163932285,164944.0,1,10.945833,20.769444333333315,18.060369571428573,11.516222721031431
2022-07-26,0.9038890643149724,3.4,0.0,0.47,25.9,28.55,8116.790163932285,164944.0,1,16.954167,15.384722333333317,18.495488714285717,3.073222818670906
2022-07-27,1.042450374718308,3.6,0.0,0.55,25.5,33.320833,8116.790163932285,164944.0,1,28.55,18.816666666666652,20.468107714285715,3.752821348985909
2022-07-28,2.132624787663943,4.3,2.0,0.67,26.7,15.168182,8116.790163932285,164944.0,1,33.320833,26.274999999999988,22.21845228571429,9.170286586954953
2022-07-29,1.1904615770775595,3.5,0.5,0.56,28.2,26.766667,8116.790163932285,164944.0,1,15.168182,25.67967166666665,22.328787857142856,4.166615519771458
2022-07-30,1.1030267669403149,4.7,0.0,0.45,26.7,17.295833,8116.790163932285,164944.0,1,26.766667,25.085227333333318,21.422835571428575,5.18422580461948
2022-07-31,1.3184249221961053,3.4,0.0,0.51,26.3,14.075,8116.790163932285,164944.0,1,17.295833,19.74356066666665,21.285930714285715,4.482644735466758
2022-08-01,1.2590752620193173,3.1,10.4,0.79,23.1,34.845833,8116.790163932285,164944.0,1,14.075,19.37916666666665,21.73295457142857,3.9031333122598837
2022-08-02,1.7646420857815257,3.6,0.0,0.58,26.4,18.133333,8116.790163932285,164944.0,1,34.845833,22.072221999999982,24.288906857142855,6.352711508813493
2022-08-03,1.7812769593209776,3.9,0.0,0.55,27.6,22.7625,8116.790163932285,164944.0,1,18.133333,22.35138866666665,22.80081157142857,6.946980141351813
2022-08-04,2.8664982097456773,4.2,0.0,0.51,29.1,18.561538,8116.790163932285,164944.0,1,22.7625,25.247221999999983,21.292478285714285,12.039292480931845
2022-08-05,2.5878249010603245,3.6,0.0,0.54,29.3,19.85,8116.790163932285,164944.0,1,18.561538,19.819123666666652,21.777243428571428,9.316169643817169
2022-08-06,2.463660855938285,4.2,0.0,0.54,29.6,10.9375,8116.790163932285,164944.0,1,19.85,20.391345999999984,20.78914814285714,10.347375594940798
2022-08-07,2.562817707154742,4.8,15.5,0.6,29.6,6.633333,8116.790163932285,164944.0,1,10.9375,16.449679333333318,19.88081485714286,12.301524994342762
2022-08-08,3.6475656699235337,5.5,0.0,0.59,30.3,11.745833,8116.790163932285,164944.0,1,6.633333,12.473610999999984,18.81771957142857,20.061611184579434
2022-08-09,4.218496879798692,4.0,1.3,0.59,31.3,18.116667,8116.790163932285,164944.0,1,11.745833,9.772221999999983,15.51771957142857,16.873987519194767
2022-08-10,1.8301403309213096,3.8,0.0,0.57,27.2,23.495833,8116.790163932285,164944.0,1,18.116667,12.165277666666649,15.515338714285715,6.954533257500976
2022-08-11,1.5197429341902406,3.3,3.3,0.59,26.6,30.833333,8116.790163932285,164944.0,1,23.495833,17.78611099999998,15.620100571428571,5.015151682827794
2022-08-12,1.050359459134807,5.0,0.0,0.39,25.6,29.4875,8116.790163932285,164944.0,1,30.833333,24.148610999999985,17.373214142857144,5.251797295674035
